schema_version,run_id,dataset_id,method_id,model,retriever_id,retriever,params_hash,method_params_json,llm_temperature,llm_max_tokens,metric,value,num_queries,total_time_seconds,querygym_version,run_file_path
1,620c7abfb1ee020f,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9893,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/cb05fbb9.json
1,3ba08ce1abc4801d,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,a045ea41,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4111,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-72B-Instruct/bm25/a045ea41.json
1,579cc5a3039bc56f,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5161,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-72B-Instruct/splade-pp/cb05fbb9.json
1,579cc5a3039bc56f,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9815,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-72B-Instruct/splade-pp/cb05fbb9.json
1,a50f451a6405c42d,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6195,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/8dd71810.json
1,a50f451a6405c42d,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9908,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/8dd71810.json
1,78a09817091818d1,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4063,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-7B-Instruct/bm25/d29432cc.json
1,78a09817091818d1,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9388,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-7B-Instruct/bm25/d29432cc.json
1,0616194d13348b61,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5148,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-7B-Instruct/splade-pp/8dd71810.json
1,0616194d13348b61,beir-v1.0.0-arguana,lamer,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,8dd71810,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9794,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/Qwen/Qwen2.5-7B-Instruct/splade-pp/8dd71810.json
1,252da7e5de2cd06e,beir-v1.0.0-arguana,lamer,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6204,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1/bge-base-en-v1.5/180972ca.json
1,252da7e5de2cd06e,beir-v1.0.0-arguana,lamer,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9893,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1/bge-base-en-v1.5/180972ca.json
1,bcffbda0dd6fdc12,beir-v1.0.0-arguana,lamer,openai/gpt-4.1,bm25,BM25,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4119,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1/bm25/180972ca.json
1,bcffbda0dd6fdc12,beir-v1.0.0-arguana,lamer,openai/gpt-4.1,bm25,BM25,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9452,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1/bm25/180972ca.json
1,8a03d57b02937b1f,beir-v1.0.0-arguana,lamer,openai/gpt-4.1,splade-pp,SPLADE++,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3836,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1/splade-pp/180972ca.json
1,8a03d57b02937b1f,beir-v1.0.0-arguana,lamer,openai/gpt-4.1,splade-pp,SPLADE++,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9829,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1/splade-pp/180972ca.json
1,f73f72e0ee7fbe5c,beir-v1.0.0-arguana,lamer,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6254,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1-nano/bge-base-en-v1.5/4b21ad67.json
1,f73f72e0ee7fbe5c,beir-v1.0.0-arguana,lamer,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1-nano/bge-base-en-v1.5/4b21ad67.json
1,80fe25ed5bf87022,beir-v1.0.0-arguana,lamer,openai/gpt-4.1-nano,bm25,BM25,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4037,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1-nano/bm25/4b21ad67.json
1,80fe25ed5bf87022,beir-v1.0.0-arguana,lamer,openai/gpt-4.1-nano,bm25,BM25,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9388,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1-nano/bm25/4b21ad67.json
1,5f42ef0d9c5eedd2,beir-v1.0.0-arguana,lamer,openai/gpt-4.1-nano,splade-pp,SPLADE++,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.38,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1-nano/splade-pp/4b21ad67.json
1,5f42ef0d9c5eedd2,beir-v1.0.0-arguana,lamer,openai/gpt-4.1-nano,splade-pp,SPLADE++,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.978,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/lamer/openai/gpt-4.1-nano/splade-pp/4b21ad67.json
1,c75e8a83747970d6,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6194,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/9fdfa487.json
1,c75e8a83747970d6,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/9fdfa487.json
1,6444a5e04bcb9013,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,e451f4f4,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3868,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-72B-Instruct/bm25/e451f4f4.json
1,c5cd4658373a61c8,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5031,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-72B-Instruct/splade-pp/9fdfa487.json
1,c5cd4658373a61c8,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9787,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-72B-Instruct/splade-pp/9fdfa487.json
1,8a090846f802a1b9,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,e17c4b1b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6213,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/e17c4b1b.json
1,8a090846f802a1b9,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,e17c4b1b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9922,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/e17c4b1b.json
1,546ff3396d14cb08,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3926,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-7B-Instruct/bm25/a8cc6a75.json
1,546ff3396d14cb08,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9381,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-7B-Instruct/bm25/a8cc6a75.json
1,1543aaf2b16b0616,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,e17c4b1b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5101,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-7B-Instruct/splade-pp/e17c4b1b.json
1,1543aaf2b16b0616,beir-v1.0.0-arguana,mugi,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,e17c4b1b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9787,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/Qwen/Qwen2.5-7B-Instruct/splade-pp/e17c4b1b.json
1,00e843e8c925b1c4,beir-v1.0.0-arguana,mugi,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6161,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1/bge-base-en-v1.5/5ccfe262.json
1,00e843e8c925b1c4,beir-v1.0.0-arguana,mugi,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1/bge-base-en-v1.5/5ccfe262.json
1,b74faca3501fd4b0,beir-v1.0.0-arguana,mugi,openai/gpt-4.1,bm25,BM25,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3758,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1/bm25/5ccfe262.json
1,b74faca3501fd4b0,beir-v1.0.0-arguana,mugi,openai/gpt-4.1,bm25,BM25,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9331,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1/bm25/5ccfe262.json
1,e3b7f0dd5a400a85,beir-v1.0.0-arguana,mugi,openai/gpt-4.1,splade-pp,SPLADE++,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3703,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1/splade-pp/5ccfe262.json
1,e3b7f0dd5a400a85,beir-v1.0.0-arguana,mugi,openai/gpt-4.1,splade-pp,SPLADE++,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.978,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1/splade-pp/5ccfe262.json
1,768879cca022b1be,beir-v1.0.0-arguana,mugi,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,293d5e12,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6184,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1-nano/bge-base-en-v1.5/293d5e12.json
1,768879cca022b1be,beir-v1.0.0-arguana,mugi,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,293d5e12,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1-nano/bge-base-en-v1.5/293d5e12.json
1,358094095831f1c0,beir-v1.0.0-arguana,mugi,openai/gpt-4.1-nano,bm25,BM25,293d5e12,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3831,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1-nano/bm25/293d5e12.json
1,358094095831f1c0,beir-v1.0.0-arguana,mugi,openai/gpt-4.1-nano,bm25,BM25,293d5e12,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9317,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1-nano/bm25/293d5e12.json
1,5c480b8b1c025614,beir-v1.0.0-arguana,mugi,openai/gpt-4.1-nano,splade-pp,SPLADE++,293d5e12,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3718,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1-nano/splade-pp/293d5e12.json
1,5c480b8b1c025614,beir-v1.0.0-arguana,mugi,openai/gpt-4.1-nano,splade-pp,SPLADE++,293d5e12,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9787,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/mugi/openai/gpt-4.1-nano/splade-pp/293d5e12.json
1,d75dc3435b61737d,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,19eb36aa,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6213,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/19eb36aa.json
1,d75dc3435b61737d,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,19eb36aa,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/19eb36aa.json
1,596c110a56d70dfe,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,e8478d9f,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3995,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-72B-Instruct/bm25/e8478d9f.json
1,158f4d081331a778,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,19eb36aa,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5174,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-72B-Instruct/splade-pp/19eb36aa.json
1,158f4d081331a778,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,19eb36aa,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9794,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-72B-Instruct/splade-pp/19eb36aa.json
1,6c2376aad9540469,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,a79c8868,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6208,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/a79c8868.json
1,6c2376aad9540469,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,a79c8868,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/a79c8868.json
1,0b1063e73f0d4f40,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,ef6f7ae9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.394,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-7B-Instruct/bm25/ef6f7ae9.json
1,0b1063e73f0d4f40,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,ef6f7ae9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9324,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-7B-Instruct/bm25/ef6f7ae9.json
1,86132c2ba06bce75,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,a79c8868,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.517,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-7B-Instruct/splade-pp/a79c8868.json
1,86132c2ba06bce75,beir-v1.0.0-arguana,qa_expand,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,a79c8868,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9829,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/Qwen/Qwen2.5-7B-Instruct/splade-pp/a79c8868.json
1,d26c77ffed599fc9,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,866d9a4b,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6231,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1/bge-base-en-v1.5/866d9a4b.json
1,d26c77ffed599fc9,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,866d9a4b,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1/bge-base-en-v1.5/866d9a4b.json
1,9b0ab95f82cea1f3,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1,bm25,BM25,866d9a4b,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.397,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1/bm25/866d9a4b.json
1,9b0ab95f82cea1f3,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1,bm25,BM25,866d9a4b,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9324,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1/bm25/866d9a4b.json
1,b928c008fc588900,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1,splade-pp,SPLADE++,866d9a4b,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3823,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1/splade-pp/866d9a4b.json
1,b928c008fc588900,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1,splade-pp,SPLADE++,866d9a4b,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9801,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1/splade-pp/866d9a4b.json
1,0b9c2905ff387807,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,ca754cb1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6213,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1-nano/bge-base-en-v1.5/ca754cb1.json
1,0b9c2905ff387807,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,ca754cb1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9893,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1-nano/bge-base-en-v1.5/ca754cb1.json
1,1a833fc972988aa9,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1-nano,bm25,BM25,ca754cb1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4021,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1-nano/bm25/ca754cb1.json
1,1a833fc972988aa9,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1-nano,bm25,BM25,ca754cb1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9367,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1-nano/bm25/ca754cb1.json
1,940d265efc31581a,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1-nano,splade-pp,SPLADE++,ca754cb1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.3811,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1-nano/splade-pp/ca754cb1.json
1,940d265efc31581a,beir-v1.0.0-arguana,qa_expand,openai/gpt-4.1-nano,splade-pp,SPLADE++,ca754cb1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.9787,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/qa_expand/openai/gpt-4.1-nano/splade-pp/ca754cb1.json
1,800e6491f6f3406a,beir-v1.0.0-arguana,query2doc,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,3e6f2883,"{""collection_path"":""msmarco/collection.tsv"",""dataset_type"":""msmarco"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""msmarco/qrels.train.tsv"",""train_queries_path"":""msmarco/queries.train.tsv"",""train_split"":""train""}",1.0,128,ndcg_cut_10,0.619,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/query2doc/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/3e6f2883.json
1,800e6491f6f3406a,beir-v1.0.0-arguana,query2doc,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,3e6f2883,"{""collection_path"":""msmarco/collection.tsv"",""dataset_type"":""msmarco"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""msmarco/qrels.train.tsv"",""train_queries_path"":""msmarco/queries.train.tsv"",""train_split"":""train""}",1.0,128,recall_100,0.99,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/query2doc/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/3e6f2883.json
1,09a69a5ba27fe9ff,beir-v1.0.0-arguana,query2doc,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,60af14be,"{""mode"":""zs"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6187,1406,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-arguana/query2doc/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/60af14be.json
